Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-18.79999999999984,100.0,0.0,0.5099303949445884,0.7305341511964798,0.2115503653079412,0.1
Imperfect_RIS,qpsk,-18.69999999999984,100.0,0.0,0.5104951269880204,0.6900568902492523,0.2313920388734024,0.1
Imperfect_RIS,qpsk,-18.599999999999838,100.0,0.0,0.5022921705399214,0.6309855282306671,0.21043417141095885,0.1
Imperfect_RIS,qpsk,-18.499999999999837,100.0,0.0,0.5134274291601935,0.6108782514929771,0.2294198716142337,0.1
Imperfect_RIS,qpsk,-18.399999999999835,100.0,0.0,0.5191035717228437,0.6080065667629242,0.19890523337739377,0.1
Imperfect_RIS,qpsk,-18.299999999999834,99.97500000000001,0.025,0.5036109274675414,0.5884479880332947,0.2215040667012183,0.1
Imperfect_RIS,qpsk,-18.199999999999832,100.0,0.0,0.5011217104096681,0.6119474619626999,0.22794285261557362,0.1
Imperfect_RIS,qpsk,-18.09999999999983,100.0,0.0,0.5024572018278447,0.6722081005573273,0.25055400791357846,0.1
Imperfect_RIS,qpsk,-17.99999999999983,100.0,0.0,0.5119011174109055,0.6278514117002487,0.21426428148596585,0.1
Imperfect_RIS,qpsk,-17.899999999999828,100.0,0.0,0.5050168643657134,0.5497883073985577,0.2076304212121634,0.1
Imperfect_RIS,qpsk,-17.799999999999827,100.0,0.0,0.5048696550861782,0.6674371212720871,0.2419955670110804,0.1
Imperfect_RIS,qpsk,-17.699999999999825,99.97500000000001,0.025,0.5087600404510657,0.7149620950222015,0.275150016305552,0.1
Imperfect_RIS,qpsk,-17.599999999999824,100.0,0.0,0.5078798909362381,0.6440316736698151,0.224596138686728,0.1
Imperfect_RIS,qpsk,-17.499999999999822,100.0,0.0,0.5059272152840304,0.6790802627801895,0.23954954991147687,0.1
Imperfect_RIS,qpsk,-17.39999999999982,100.0,0.0,0.5089645049536662,0.6545986980199814,0.23354435031639392,0.1
Imperfect_RIS,qpsk,-17.29999999999982,100.0,0.0,0.5062937066624823,0.5908491015434265,0.2087986133239993,0.1
Imperfect_RIS,qpsk,-17.199999999999818,100.0,0.0,0.5048271949409785,0.6124070584774017,0.19643763606732237,0.1
Imperfect_RIS,qpsk,-17.099999999999817,99.97500000000001,0.025,0.5082825567795772,0.6102850586175919,0.22780962171185634,0.1
Imperfect_RIS,qpsk,-16.999999999999815,100.0,0.0,0.49981525832022944,0.6367174685001373,0.22734559629262666,0.1
